date,time,timestring,Blackwater,Clearwater,Clocktower,Eagle,ElksFork,Goff,Grinnell,Gunbarrel,Kitty,Libby,Middle,Mormon,Moss,NFShoshone,Sweetwater,Trout
2017-08-09,23:30:00,08/09/17 23:30:00,7.983,11.139,10.357,9.965,11.334,8.382,8.779,11.139,7.983,11.334,7.882,7.481,11.625,10.357,10.357,10.553
2017-08-10,00:00:00,08/10/17 00:00:00,7.882,10.944,10.259,9.768,11.139,8.182,8.581,10.944,7.882,11.139,7.481,7.381,11.528,10.063,10.161,10.455
2017-08-10,00:30:00,08/10/17 00:30:00,7.782,10.748,10.063,9.571,11.041,8.082,8.481,10.748,7.782,10.944,6.978,7.28,11.334,9.866,9.965,10.357
2017-08-10,01:00:00,08/10/17 01:00:00,7.682,10.553,9.965,9.472,10.846,7.882,8.282,10.651,7.682,10.651,6.877,7.179,11.236,9.669,9.866,10.259
2017-08-10,01:30:00,08/10/17 01:30:00,7.481,10.455,9.768,9.275,10.651,7.782,8.182,10.455,7.582,10.455,6.471,7.079,11.139,9.472,9.669,10.259
2017-08-10,02:00:00,08/10/17 02:00:00,7.28,10.259,9.669,9.176,10.553,7.582,7.983,10.259,7.481,10.259,5.655,6.978,10.944,9.275,9.571,10.063
2017-08-10,02:30:00,08/10/17 02:30:00,7.179,10.063,9.472,8.978,10.357,7.381,7.882,10.161,7.381,10.063,5.037,6.877,10.748,8.978,9.275,9.965
2017-08-10,03:00:00,08/10/17 03:00:00,7.079,9.866,9.275,8.879,10.161,7.28,7.682,9.965,7.28,9.866,4.519,6.674,10.651,8.779,9.176,9.866
2017-08-10,03:30:00,08/10/17 03:30:00,6.978,9.768,9.077,8.68,10.063,7.179,7.582,9.768,7.179,9.669,4.311,6.573,10.455,8.581,8.978,9.768
2017-08-10,04:00:00,08/10/17 04:00:00,6.978,9.571,8.879,8.581,9.866,7.079,7.381,9.571,7.079,9.472,4.311,6.471,10.357,8.382,8.779,9.571
2017-08-10,04:30:00,08/10/17 04:30:00,6.877,9.373,8.68,8.382,9.768,6.978,7.28,9.472,7.079,9.373,4.415,6.471,10.259,8.282,8.581,9.472
2017-08-10,05:00:00,08/10/17 05:00:00,6.674,9.176,8.382,8.282,9.571,6.877,7.179,9.373,6.978,9.176,4.102,6.37,10.063,8.082,8.382,9.373
2017-08-10,05:30:00,08/10/17 05:30:00,6.471,8.879,8.182,8.182,9.373,6.775,7.079,9.176,6.877,8.978,3.472,6.268,9.768,7.882,8.182,9.176
2017-08-10,06:00:00,08/10/17 06:00:00,6.268,8.68,7.882,7.983,9.176,6.573,6.877,8.879,6.775,8.779,2.837,6.166,9.571,7.682,7.983,8.978
2017-08-10,06:30:00,08/10/17 06:30:00,6.166,8.481,7.682,7.882,9.077,6.37,6.775,8.68,6.674,8.581,2.517,6.064,9.373,7.381,7.782,8.779
2017-08-10,07:00:00,08/10/17 07:00:00,6.064,8.282,7.481,7.782,8.879,6.268,6.674,8.481,6.573,8.382,2.517,5.86,9.176,7.28,7.582,8.68
2017-08-10,07:30:00,08/10/17 07:30:00,6.064,8.182,7.381,7.582,8.779,6.166,6.573,8.282,6.471,8.282,3.367,5.86,9.077,7.079,7.481,8.581
2017-08-10,08:00:00,08/10/17 08:00:00,6.268,8.182,7.28,7.481,8.68,6.064,6.573,8.182,6.471,8.182,5.45,5.86,9.077,6.978,7.481,8.481
2017-08-10,08:30:00,08/10/17 08:30:00,6.471,8.182,7.28,7.481,8.581,6.166,6.573,8.182,6.471,8.182,7.582,5.86,9.077,6.978,7.481,8.481
2017-08-10,09:00:00,08/10/17 09:00:00,6.674,8.481,7.381,7.582,8.481,6.268,6.674,8.182,6.471,8.282,9.866,6.064,9.176,7.079,7.782,8.481
2017-08-10,09:30:00,08/10/17 09:30:00,6.978,8.779,7.682,7.682,8.581,6.471,6.877,8.382,6.674,8.581,13.076,6.268,9.373,7.381,8.082,8.68
2017-08-10,10:00:00,08/10/17 10:00:00,7.381,9.275,7.983,7.782,8.68,6.978,7.079,8.879,6.877,8.978,16.713,6.471,9.571,7.882,8.581,8.879
2017-08-10,10:30:00,08/10/17 10:30:00,7.782,10.063,8.382,8.082,8.879,7.682,7.481,9.669,7.079,9.669,18.331,6.877,10.063,8.481,9.275,9.176
2017-08-10,11:00:00,08/10/17 11:00:00,8.382,11.041,9.077,8.382,9.176,8.481,7.983,10.748,7.381,10.748,23.004,7.28,10.748,9.176,10.161,9.571
2017-08-10,11:30:00,08/10/17 11:30:00,8.879,12.013,9.866,8.779,9.472,9.472,8.581,11.916,7.782,11.819,32.291,7.782,11.625,10.161,11.041,9.965
2017-08-10,12:00:00,08/10/17 12:00:00,9.373,13.173,10.846,9.373,9.768,10.553,9.275,13.173,8.182,12.883,35.222,8.382,12.497,11.139,12.013,10.553
2017-08-10,12:30:00,08/10/17 12:30:00,9.669,14.325,11.916,9.866,10.161,11.722,10.063,14.421,8.68,13.942,36.403,8.978,13.461,12.207,12.98,11.139
2017-08-10,13:00:00,08/10/17 13:00:00,10.161,15.378,13.076,10.455,10.651,12.883,10.846,15.76,9.176,14.804,37.494,9.669,14.421,13.269,13.942,11.722
2017-08-10,13:30:00,08/10/17 13:30:00,10.944,16.332,14.134,10.944,11.139,13.942,11.625,16.999,9.768,15.569,31.676,10.455,15.282,13.942,14.804,12.304
2017-08-10,14:00:00,08/10/17 14:00:00,13.654,17.094,15.187,11.528,11.722,14.804,12.207,17.95,10.357,16.141,27.468,11.041,16.141,14.421,15.569,12.98
2017-08-10,14:30:00,08/10/17 14:30:00,17.094,18.045,16.046,12.207,12.304,15.855,11.722,18.711,10.748,16.808,26.879,11.334,16.808,14.9,16.332,13.461
2017-08-10,15:00:00,08/10/17 15:00:00,15.569,18.616,16.713,12.883,12.787,16.427,11.916,19.472,10.846,17.379,25.513,11.722,17.379,14.517,16.808,13.942
2017-08-10,15:30:00,08/10/17 15:30:00,16.237,18.331,17.094,13.269,13.365,16.427,12.11,19.853,10.651,17.855,25.513,11.625,17.665,14.804,16.618,14.325
2017-08-10,16:00:00,08/10/17 16:00:00,13.846,18.236,16.999,13.269,13.654,16.141,12.594,19.758,10.651,18.236,25.805,11.722,17.665,15.569,16.903,14.709
2017-08-10,16:30:00,08/10/17 16:30:00,12.883,18.521,17.094,13.365,14.038,15.76,12.883,19.758,10.553,18.236,24.158,11.625,17.76,15.855,16.713,14.9
2017-08-10,17:00:00,08/10/17 17:00:00,12.497,18.236,16.713,13.558,14.421,15.473,12.787,19.662,10.455,18.236,23.1,11.431,17.665,15.951,16.141,14.9
2017-08-10,17:30:00,08/10/17 17:30:00,12.401,17.855,16.523,13.846,14.517,15.091,12.883,19.282,10.259,17.95,22.333,11.334,17.57,15.855,16.237,14.804
2017-08-10,18:00:00,08/10/17 18:00:00,11.625,17.284,16.427,14.134,14.613,14.421,12.787,18.616,10.161,17.57,21.664,10.944,17.094,15.76,15.855,14.804
2017-08-10,18:30:00,08/10/17 18:30:00,11.334,16.618,16.141,14.23,14.613,13.942,12.69,18.14,9.965,17.094,20.901,10.553,16.808,15.664,15.473,14.804
2017-08-10,19:00:00,08/10/17 19:00:00,11.139,16.141,15.76,14.23,14.613,13.461,12.69,17.665,9.866,16.808,20.329,10.357,16.523,15.664,15.091,14.804
2017-08-10,19:30:00,08/10/17 19:30:00,10.748,15.664,15.282,14.23,14.421,13.076,12.594,17.189,9.669,16.427,18.616,10.063,16.046,15.473,14.804,14.517
2017-08-10,20:00:00,08/10/17 20:00:00,10.357,15.187,14.709,14.038,14.23,12.594,12.401,16.713,9.571,15.951,16.903,9.768,15.664,15.187,14.421,14.421
2017-08-10,20:30:00,08/10/17 20:30:00,9.866,14.9,14.134,13.846,14.038,12.11,12.207,16.332,9.373,15.473,15.76,9.472,15.187,14.709,14.134,14.23
2017-08-10,21:00:00,08/10/17 21:00:00,9.472,14.421,13.558,13.558,13.846,11.528,11.916,15.76,9.176,14.996,14.709,9.176,14.804,14.23,13.558,14.038
2017-08-10,21:30:00,08/10/17 21:30:00,9.176,14.038,12.98,13.173,13.558,11.041,11.625,15.187,9.077,14.613,14.421,8.978,14.325,13.942,13.173,13.75
2017-08-10,22:00:00,08/10/17 22:00:00,8.978,13.654,12.401,12.883,13.269,10.553,11.334,14.709,8.879,14.23,13.558,8.779,13.942,13.558,12.69,13.461
2017-08-10,22:30:00,08/10/17 22:30:00,8.68,13.173,11.916,12.594,12.98,10.161,11.041,14.325,8.779,13.846,12.98,8.581,13.558,13.269,12.207,13.173
2017-08-10,23:00:00,08/10/17 23:00:00,8.382,12.69,11.431,12.207,12.69,9.768,10.748,13.942,8.581,13.365,12.207,8.382,13.173,12.883,11.722,12.883
2017-08-10,23:30:00,08/10/17 23:30:00,8.182,12.304,10.944,11.916,12.497,9.275,10.455,13.558,8.481,12.883,10.357,8.282,12.69,12.497,11.334,12.497
2017-08-11,00:00:00,08/11/17 00:00:00,7.882,11.819,10.553,11.528,12.11,8.978,10.161,13.076,8.282,12.497,8.978,8.082,12.401,12.207,11.041,12.304
2017-08-11,00:30:00,08/11/17 00:30:00,7.582,11.431,10.161,11.236,11.819,8.581,9.866,12.69,8.182,12.11,7.983,7.882,12.013,11.916,10.651,12.013
2017-08-11,01:00:00,08/11/17 01:00:00,7.381,11.139,9.866,10.944,11.528,8.282,9.571,12.304,7.983,11.722,7.179,7.682,11.722,11.625,10.357,11.819
2017-08-11,01:30:00,08/11/17 01:30:00,7.179,10.846,9.472,10.651,11.236,7.983,9.275,11.916,7.882,11.431,6.775,7.481,11.431,11.334,10.063,11.528
2017-08-11,02:00:00,08/11/17 02:00:00,7.079,10.553,9.275,10.455,10.944,7.782,9.077,11.528,7.782,11.139,6.978,7.381,11.139,11.041,9.768,11.334
2017-08-11,02:30:00,08/11/17 02:30:00,6.978,10.259,8.978,10.259,10.748,7.582,8.879,11.236,7.682,10.846,6.877,7.28,10.944,10.748,9.472,11.041
2017-08-11,03:00:00,08/11/17 03:00:00,6.877,10.063,8.779,10.063,10.455,7.381,8.581,10.846,7.582,10.651,5.962,7.079,10.748,10.455,9.275,10.846
2017-08-11,03:30:00,08/11/17 03:30:00,6.775,9.866,8.581,9.866,10.259,7.28,8.382,10.553,7.481,10.357,5.347,6.978,10.553,10.161,9.077,10.553
2017-08-11,04:00:00,08/11/17 04:00:00,6.573,9.669,8.382,9.669,9.965,7.079,8.182,10.357,7.28,10.161,4.831,6.877,10.357,9.866,8.879,10.259
2017-08-11,04:30:00,08/11/17 04:30:00,6.471,9.472,8.182,9.472,9.768,6.877,7.983,10.063,7.179,9.866,4.727,6.674,10.161,9.571,8.68,10.063
2017-08-11,05:00:00,08/11/17 05:00:00,6.471,9.275,7.983,9.275,9.571,6.775,7.782,9.768,7.179,9.768,5.037,6.674,10.063,9.373,8.481,9.866
2017-08-11,05:30:00,08/11/17 05:30:00,6.37,9.077,7.882,9.176,9.472,6.674,7.582,9.571,7.079,9.571,4.519,6.573,9.866,9.077,8.282,9.669
2017-08-11,06:00:00,08/11/17 06:00:00,6.166,8.879,7.682,8.978,9.275,6.573,7.381,9.373,6.978,9.275,3.998,6.471,9.768,8.879,8.082,9.373
2017-08-11,06:30:00,08/11/17 06:30:00,6.064,8.68,7.582,8.779,9.077,6.471,7.28,9.077,6.877,9.176,4.311,6.37,9.571,8.581,7.882,9.176
2017-08-11,07:00:00,08/11/17 07:00:00,6.268,8.581,7.381,8.68,8.978,6.37,7.179,8.879,6.775,8.978,4.831,6.37,9.472,8.481,7.782,9.077
2017-08-11,07:30:00,08/11/17 07:30:00,6.471,8.481,7.381,8.481,8.879,6.37,7.179,8.779,6.775,8.978,5.757,6.37,9.373,8.282,7.682,8.879
2017-08-11,08:00:00,08/11/17 08:00:00,6.573,8.481,7.381,8.382,8.779,6.471,7.079,8.779,6.775,8.978,7.882,6.37,9.472,8.182,7.682,8.879
2017-08-11,08:30:00,08/11/17 08:30:00,6.877,8.581,7.481,8.382,8.68,6.674,7.179,8.879,6.877,9.077,9.768,6.471,9.571,8.182,7.782,8.779
2017-08-11,09:00:00,08/11/17 09:00:00,7.179,8.779,7.682,8.382,8.68,6.877,7.28,9.077,6.978,9.373,10.553,6.674,9.669,8.182,8.082,8.879
2017-08-11,09:30:00,08/11/17 09:30:00,7.481,9.077,7.983,8.382,8.779,7.28,7.481,9.373,7.179,9.571,12.207,6.775,9.866,8.282,8.182,8.978
2017-08-11,10:00:00,08/11/17 10:00:00,7.782,9.373,8.282,8.481,8.779,7.682,7.782,9.866,7.381,9.965,17.094,7.079,10.161,8.68,8.481,9.176
2017-08-11,10:30:00,08/11/17 10:30:00,8.282,10.063,8.779,8.68,8.978,8.282,8.182,10.455,7.682,10.553,19.758,7.481,10.651,9.275,9.176,9.373
2017-08-11,11:00:00,08/11/17 11:00:00,8.978,10.944,9.472,8.978,9.176,9.077,8.581,11.334,7.983,11.528,24.448,7.882,11.236,9.866,9.965,9.768
2017-08-11,11:30:00,08/11/17 11:30:00,9.373,11.916,10.259,9.373,9.472,9.965,9.176,12.401,8.282,12.401,28.953,8.382,11.916,10.651,10.846,10.161
2017-08-11,12:00:00,08/11/17 12:00:00,10.259,12.98,11.139,9.768,9.768,10.944,9.669,13.558,8.68,13.365,29.652,8.779,12.787,11.334,11.722,10.553
2017-08-11,12:30:00,08/11/17 12:30:00,10.651,14.038,12.207,10.063,10.259,11.916,10.455,14.517,9.077,14.038,33.014,8.978,13.654,11.819,12.69,11.139
2017-08-11,13:00:00,08/11/17 13:00:00,10.553,14.613,13.269,10.553,10.651,12.883,11.041,15.187,9.571,14.996,31.676,9.571,14.134,12.497,13.461,11.819
2017-08-11,13:30:00,08/11/17 13:30:00,10.748,15.187,14.23,11.236,11.041,13.461,11.431,15.951,9.965,15.664,26.977,10.259,14.613,13.076,14.325,12.401
2017-08-11,14:00:00,08/11/17 14:00:00,12.11,15.473,14.996,11.819,11.334,14.038,11.916,16.618,10.161,16.046,26.781,10.651,14.9,14.134,14.9,12.98
2017-08-11,14:30:00,08/11/17 14:30:00,11.431,15.473,15.091,12.013,11.528,13.942,11.916,16.713,10.063,15.855,22.429,10.651,15.091,14.038,14.996,13.461
2017-08-11,15:00:00,08/11/17 15:00:00,10.944,15.282,14.9,12.013,11.722,13.558,12.013,16.523,9.866,15.664,22.908,10.259,14.996,14.038,14.517,13.461
2017-08-11,15:30:00,08/11/17 15:30:00,12.207,15.187,14.421,12.013,11.819,13.269,12.11,16.332,9.768,16.046,23.1,10.357,14.9,14.134,14.134,13.173
2017-08-11,16:00:00,08/11/17 16:00:00,11.139,15.473,14.23,12.013,12.013,12.883,11.722,16.046,9.669,15.76,15.951,10.161,14.996,14.038,14.038,13.076
2017-08-11,16:30:00,08/11/17 16:30:00,10.651,14.996,13.846,12.013,12.207,12.401,11.431,15.664,9.571,15.378,13.942,9.768,14.709,13.846,13.558,12.98
2017-08-11,17:00:00,08/11/17 17:00:00,10.357,14.613,13.558,11.916,12.401,12.013,11.041,15.282,9.373,14.996,12.207,9.472,14.517,13.654,13.076,12.787
2017-08-11,17:30:00,08/11/17 17:30:00,10.161,14.325,13.269,11.819,12.401,11.625,10.944,14.709,9.176,14.613,11.236,9.275,14.038,13.269,12.594,12.497
2017-08-11,18:00:00,08/11/17 18:00:00,9.965,13.942,12.883,11.625,12.304,11.334,10.748,14.325,9.077,14.325,11.041,9.077,13.846,12.883,12.304,12.207
2017-08-11,18:30:00,08/11/17 18:30:00,9.866,13.654,12.594,11.528,12.304,11.041,10.651,14.038,8.978,13.942,10.944,8.978,13.558,12.594,12.207,11.916
2017-08-11,19:00:00,08/11/17 19:00:00,9.669,13.461,12.401,11.334,12.207,10.651,10.553,13.846,8.879,13.654,11.431,8.779,13.365,12.304,12.11,11.819
2017-08-11,19:30:00,08/11/17 19:30:00,9.472,13.365,12.207,11.236,12.11,10.455,10.455,13.654,8.779,13.461,11.625,8.779,13.269,12.11,12.013,11.722
2017-08-11,20:00:00,08/11/17 20:00:00,9.077,13.076,12.11,11.041,12.11,10.161,10.259,13.461,8.68,13.173,10.455,8.581,13.076,11.916,11.819,11.722
2017-08-11,20:30:00,08/11/17 20:30:00,8.879,12.69,11.819,10.944,12.013,9.866,10.161,13.269,8.581,12.883,10.063,8.481,12.787,11.722,11.528,11.625
2017-08-11,21:00:00,08/11/17 21:00:00,8.779,12.401,11.625,10.748,11.916,9.669,9.965,12.98,8.481,12.69,9.669,8.382,12.594,11.528,11.334,11.528
2017-08-11,21:30:00,08/11/17 21:30:00,8.481,12.11,11.334,10.651,11.722,9.373,9.768,12.69,8.382,12.401,9.275,8.282,12.401,11.431,11.139,11.431
2017-08-11,22:00:00,08/11/17 22:00:00,8.182,11.722,11.041,10.455,11.625,9.077,9.571,12.401,8.282,12.11,8.68,8.082,12.207,11.236,10.748,11.334
2017-08-11,22:30:00,08/11/17 22:30:00,8.082,11.431,10.748,10.357,11.431,8.779,9.275,12.11,8.082,11.819,7.983,7.983,12.013,11.041,10.455,11.139
2017-08-11,23:00:00,08/11/17 23:00:00,7.882,11.236,10.357,10.161,11.236,8.581,9.077,11.819,7.983,11.528,7.179,7.782,11.819,10.748,10.161,10.944
2017-08-11,23:30:00,08/11/17 23:30:00,7.582,10.944,10.063,9.965,10.944,8.282,8.779,11.431,7.782,11.334,6.573,7.582,11.625,10.553,9.965,10.748
2017-08-12,00:00:00,08/12/17 00:00:00,7.481,10.651,9.669,9.866,10.748,7.983,8.581,11.139,7.682,11.041,6.166,7.381,11.334,10.259,9.669,10.553
2017-08-12,00:30:00,08/12/17 00:30:00,7.28,10.357,9.373,9.669,10.553,7.682,8.382,10.846,7.582,10.748,5.655,7.179,11.139,9.965,9.373,10.455
2017-08-12,01:00:00,08/12/17 01:00:00,6.978,10.161,9.077,9.472,10.357,7.481,8.082,10.553,7.381,10.455,5.45,7.079,10.846,9.768,9.077,10.259
2017-08-12,01:30:00,08/12/17 01:30:00,6.978,9.866,8.779,9.275,10.161,7.28,7.983,10.259,7.28,10.259,5.757,6.978,10.651,9.472,8.879,10.161
2017-08-12,02:00:00,08/12/17 02:00:00,6.775,9.669,8.581,9.176,9.965,7.079,7.782,9.965,7.179,10.063,5.655,6.775,10.455,9.275,8.581,9.965
2017-08-12,02:30:00,08/12/17 02:30:00,6.471,9.472,8.282,8.978,9.768,6.877,7.582,9.768,7.079,9.768,4.934,6.674,10.259,8.978,8.382,9.768
2017-08-12,03:00:00,08/12/17 03:00:00,6.37,9.176,8.082,8.779,9.669,6.674,7.381,9.472,6.978,9.571,4.415,6.573,10.063,8.779,8.182,9.669
2017-08-12,03:30:00,08/12/17 03:30:00,6.166,8.978,7.882,8.68,9.472,6.573,7.28,9.275,6.877,9.373,3.998,6.471,9.768,8.481,7.983,9.472
2017-08-12,04:00:00,08/12/17 04:00:00,6.064,8.779,7.682,8.481,9.275,6.37,7.079,9.077,6.775,9.176,3.683,6.37,9.571,8.282,7.782,9.275
2017-08-12,04:30:00,08/12/17 04:30:00,5.962,8.581,7.582,8.382,9.176,6.268,6.877,8.779,6.674,8.978,3.472,6.268,9.373,8.082,7.682,9.176
2017-08-12,05:00:00,08/12/17 05:00:00,5.757,8.382,7.381,8.182,8.978,6.166,6.775,8.581,6.573,8.779,3.049,6.166,9.176,7.882,7.481,8.978
2017-08-12,05:30:00,08/12/17 05:30:00,5.655,8.182,7.28,8.082,8.879,6.064,6.674,8.382,6.471,8.581,2.837,6.064,8.978,7.582,7.381,8.779
2017-08-12,06:00:00,08/12/17 06:00:00,5.552,7.983,7.079,7.983,8.68,5.962,6.471,8.182,6.37,8.382,2.624,5.962,8.879,7.481,7.179,8.68
2017-08-12,06:30:00,08/12/17 06:30:00,5.45,7.782,6.978,7.782,8.481,5.86,6.37,7.983,6.268,8.182,2.41,5.86,8.68,7.28,7.079,8.481
2017-08-12,07:00:00,08/12/17 07:00:00,5.45,7.682,6.775,7.682,8.382,5.757,6.268,7.882,6.268,7.983,2.624,5.757,8.481,7.079,6.978,8.382
2017-08-12,07:30:00,08/12/17 07:30:00,5.655,7.582,6.674,7.582,8.282,5.757,6.166,7.682,6.166,7.882,3.155,5.757,8.481,6.978,6.877,8.282
2017-08-12,08:00:00,08/12/17 08:00:00,5.86,7.582,6.674,7.481,8.182,5.757,6.268,7.682,6.166,7.882,4.934,5.757,8.481,6.877,6.978,8.182
2017-08-12,08:30:00,08/12/17 08:30:00,6.268,7.682,6.775,7.481,8.182,5.86,6.268,7.682,6.268,7.983,6.471,5.86,8.481,6.978,7.079,8.182
2017-08-12,09:00:00,08/12/17 09:00:00,6.674,7.882,6.978,7.481,8.182,6.064,6.471,7.882,6.37,8.082,8.581,5.962,8.68,7.079,7.28,8.282
2017-08-12,09:30:00,08/12/17 09:30:00,7.079,8.282,7.28,7.582,8.182,6.37,6.674,8.082,6.573,8.382,10.748,6.166,8.879,7.28,7.682,8.382
2017-08-12,10:00:00,08/12/17 10:00:00,7.481,8.779,7.582,7.682,8.282,6.877,6.978,8.481,6.775,8.779,13.365,6.573,9.275,7.782,8.082,8.481
2017-08-12,10:30:00,08/12/17 10:30:00,7.983,9.472,8.082,7.882,8.481,7.582,7.381,9.176,7.079,9.373,15.76,6.877,9.669,8.282,8.779,8.68
2017-08-12,11:00:00,08/12/17 11:00:00,8.581,10.357,8.779,8.182,8.779,8.282,7.782,10.161,7.381,10.259,19.948,7.28,10.357,8.879,9.571,9.077
2017-08-12,11:30:00,08/12/17 11:30:00,9.176,11.334,9.571,8.581,9.077,9.275,8.382,11.236,7.682,11.236,26.781,7.882,11.041,9.768,10.357,9.373
2017-08-12,12:00:00,08/12/17 12:00:00,10.063,12.304,10.455,9.077,9.472,10.259,9.077,12.304,8.182,12.304,32.188,8.382,11.916,10.651,11.236,9.866
2017-08-12,12:30:00,08/12/17 12:30:00,10.259,13.461,11.431,9.571,9.866,11.431,9.669,13.558,8.581,13.269,32.911,8.978,12.883,11.236,12.304,10.455
2017-08-12,13:00:00,08/12/17 13:00:00,10.944,14.421,12.594,9.965,10.357,12.497,10.357,14.709,8.978,13.942,30.154,9.373,13.75,12.013,13.461,11.139
2017-08-12,13:30:00,08/12/17 13:30:00,11.431,15.473,13.75,10.455,10.846,13.461,11.139,15.76,9.472,14.709,29.853,9.866,14.421,13.076,14.325,11.819
2017-08-12,14:00:00,08/12/17 14:00:00,12.594,16.427,14.804,11.041,11.431,14.23,11.722,16.523,9.965,15.378,26.781,10.455,15.187,13.75,15.187,12.497
2017-08-12,14:30:00,08/12/17 14:30:00,15.473,17.189,15.76,11.625,11.916,14.804,12.401,17.189,10.357,15.951,27.37,10.944,15.76,14.325,15.951,13.076
2017-08-12,15:00:00,08/12/17 15:00:00,14.9,17.379,16.141,12.11,12.401,14.996,12.787,17.855,10.553,16.618,26.292,11.431,16.237,14.996,15.282,13.365
2017-08-12,15:30:00,08/12/17 15:30:00,13.75,17.189,16.046,12.594,12.69,15.378,12.883,18.331,10.651,16.903,25.125,11.528,16.332,15.569,14.804,13.269
2017-08-12,16:00:00,08/12/17 16:00:00,12.013,16.903,16.141,12.883,12.883,15.187,12.883,18.331,10.357,16.808,23.1,11.139,16.237,15.664,14.996,13.365
2017-08-12,16:30:00,08/12/17 16:30:00,12.304,16.523,15.951,12.98,12.98,14.804,12.98,18.14,10.357,17.094,24.738,10.944,16.141,15.855,14.709,13.461
2017-08-12,17:00:00,08/12/17 17:00:00,12.304,16.523,15.76,13.076,13.173,14.517,13.269,17.855,10.259,17.189,23.677,11.041,16.332,15.855,14.709,13.558
2017-08-12,17:30:00,08/12/17 17:30:00,11.916,16.141,15.473,13.269,13.365,14.325,13.365,17.57,10.259,16.999,23.196,10.944,16.141,16.046,14.421,13.654
2017-08-12,18:00:00,08/12/17 18:00:00,11.819,15.855,15.187,13.558,13.558,14.038,13.365,17.475,10.161,16.999,22.142,10.944,16.046,16.141,14.325,13.654
2017-08-12,18:30:00,08/12/17 18:30:00,11.236,15.473,14.996,13.654,13.654,13.846,13.076,17.189,10.161,16.903,20.519,10.748,15.76,15.951,14.134,13.558
2017-08-12,19:00:00,08/12/17 19:00:00,11.236,15.091,14.709,13.75,13.558,13.461,12.787,16.903,9.965,16.427,19.092,10.553,15.473,15.569,13.75,13.461
2017-08-12,19:30:00,08/12/17 19:30:00,10.846,14.804,14.325,13.654,13.558,12.98,12.497,16.427,9.768,16.046,17.094,10.259,15.091,15.091,13.461,13.365
2017-08-12,20:00:00,08/12/17 20:00:00,10.553,14.421,14.038,13.461,13.558,12.401,12.11,16.046,9.669,15.664,15.378,9.965,14.804,14.517,13.076,13.269
2017-08-12,20:30:00,08/12/17 20:30:00,10.063,14.038,13.654,13.269,13.461,11.916,11.819,15.473,9.472,15.187,14.325,9.669,14.517,14.134,12.787,13.173
2017-08-12,21:00:00,08/12/17 21:00:00,9.571,13.75,13.269,12.98,13.269,11.334,11.431,15.091,9.275,14.804,13.076,9.373,14.134,13.654,12.401,13.076
2017-08-12,21:30:00,08/12/17 21:30:00,9.373,13.365,12.883,12.69,13.076,10.846,11.139,14.613,9.077,14.421,11.819,9.176,13.75,13.269,12.013,12.883
2017-08-12,22:00:00,08/12/17 22:00:00,9.077,12.98,12.304,12.401,12.787,10.357,10.748,14.134,8.879,13.942,10.846,8.879,13.269,12.98,11.722,12.69
2017-08-12,22:30:00,08/12/17 22:30:00,8.779,12.594,11.916,12.11,12.497,9.866,10.455,13.654,8.779,13.461,9.866,8.68,12.98,12.594,11.334,12.497
2017-08-12,23:00:00,08/12/17 23:00:00,8.581,12.207,11.528,11.819,12.207,9.472,10.161,13.269,8.581,13.076,9.077,8.481,12.594,12.304,10.944,12.304
2017-08-12,23:30:00,08/12/17 23:30:00,8.282,11.819,11.139,11.528,11.916,9.176,9.866,12.883,8.481,12.594,8.382,8.282,12.304,11.916,10.651,12.11
2017-08-13,00:00:00,08/13/17 00:00:00,7.983,11.431,10.748,11.236,11.722,8.779,9.571,12.497,8.282,12.304,7.682,8.082,12.013,11.625,10.357,11.916
2017-08-13,00:30:00,08/13/17 00:30:00,7.782,11.139,10.455,10.944,11.431,8.581,9.275,12.11,8.182,11.916,6.978,7.983,11.722,11.236,10.063,11.722
2017-08-13,01:00:00,08/13/17 01:00:00,7.582,10.846,10.161,10.748,11.236,8.282,8.978,11.819,7.983,11.625,6.471,7.782,11.528,10.944,9.866,11.625
2017-08-13,01:30:00,08/13/17 01:30:00,7.28,10.553,9.866,10.455,11.041,7.983,8.779,11.431,7.882,11.334,5.962,7.582,11.236,10.553,9.571,11.431
2017-08-13,02:00:00,08/13/17 02:00:00,7.179,10.259,9.571,10.259,10.748,7.782,8.581,11.139,7.782,11.041,5.655,7.481,10.944,10.259,9.373,11.236
2017-08-13,02:30:00,08/13/17 02:30:00,7.079,10.063,9.373,9.965,10.553,7.582,8.382,10.846,7.582,10.748,5.757,7.28,10.748,10.063,9.176,11.041
2017-08-13,03:00:00,08/13/17 03:00:00,7.079,9.866,9.077,9.768,10.259,7.381,8.182,10.553,7.481,10.553,5.86,7.28,10.553,9.768,8.978,10.846
2017-08-13,03:30:00,08/13/17 03:30:00,6.978,9.768,8.879,9.571,10.063,7.28,7.983,10.357,7.481,10.357,5.962,7.179,10.455,9.571,8.779,10.651
2017-08-13,04:00:00,08/13/17 04:00:00,6.877,9.571,8.68,9.472,9.866,7.179,7.882,10.161,7.381,10.161,5.552,7.079,10.357,9.373,8.68,10.455
2017-08-13,04:30:00,08/13/17 04:30:00,6.775,9.373,8.581,9.275,9.669,7.079,7.682,9.965,7.28,9.965,5.244,6.978,10.161,9.176,8.481,10.161
2017-08-13,05:00:00,08/13/17 05:00:00,6.674,9.176,8.382,9.077,9.571,7.079,7.582,9.768,7.179,9.768,5.962,6.877,9.965,8.978,8.282,10.063
